date,AAPL,AMZN,CSCO,DIS,GOOG,INTC,ITIC,JPM,KO,META,MSFT,NFLX,NVDA,PEP,PFE,PG,TSLA,V,VZ,XOM
2020-08-16,0.13999999999999999,0.225,-0.225,0.0,0.0,0.275,0.25,0.0,0.6,0.03143939393939394,0.13333333333333336,0.24015151515151514,0.6,0.425,0.04848484848484849,0.0,0.2738095238095238,0.25,-0.03125,0.375
2020-08-17,0.24424603174603174,0.5,-0.225,0.0,0.21666666666666667,0.125,0.25,0.0,0.6,-0.05555555555555555,0.09999999999999999,0.24015151515151514,0.06818181818181818,0.24166666666666664,0.04848484848484849,-0.18888888888888888,0.0,-0.125,-0.03125,0.0
2020-08-18,0.0,0.10416666666666667,-0.225,0.0,0.21666666666666667,0.125,0.25,0.06818181818181818,0.0,-0.05555555555555555,0.09999999999999999,-0.16666666666666666,0.19999999999999998,0.2333333333333333,0.06666666666666667,0.23358585858585856,0.0888888888888889,-0.125,-0.03125,0.0
2020-08-19,0.3,0.07878787878787878,0.35000000000000003,0.0,-0.03571428571428571,0.25,0.25,0.0,0.35000000000000003,0.17777777777777778,0.10037878787878787,-0.024999999999999994,0.33174603174603173,0.1125,0.13636363636363635,0.4,0.0,-0.028863636363636362,0.0,0.0
2020-08-20,0.3,0.07878787878787878,0.13636363636363635,0.0,-0.03571428571428571,0.2,0.25,-0.0125,0.0,0.17777777777777778,0.05,-0.04027777777777778,0.2569444444444444,0.12424242424242422,0.13636363636363635,0.12453823953823953,1.0,0.5,0.0,0.0
2020-08-21,0.06666666666666667,0.14886363636363634,0.13636363636363635,0.0,0.11875,0.04356060606060606,0.25,0.125,0.05,-0.2699999999999999,0.0,0.1802083333333333,0.0,0.0,0.13636363636363635,0.05,0.13988095238095238,0.5,0.0,0.0
2020-08-22,0.06666666666666667,0.14886363636363634,0.13636363636363635,0.0,0.11875,0.0,0.25,0.125,0.05,-0.2699999999999999,0.0,0.0,0.0,0.0,0.13636363636363635,0.05,0.13988095238095238,0.5,0.0,0.0
2020-08-23,0.3,0.14886363636363634,-0.041666666666666664,0.0,0.11875,0.0,0.25,0.125,0.05,-0.2699999999999999,0.0,0.0,0.0,0.0,0.3,0.05,0.125,0.5,0.0,0.0
2020-08-24,0.33116883116883117,0.25,-0.041666666666666664,0.25,0.11875,0.0,0.25,0.125,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0.05,0.02407407407407407,0.2,0.0,0.042045454545454546
2020-08-25,0.13636363636363635,0.25,0.22833333333333333,0.25,0.054329004329004324,0.0,0.25,0.022222222222222216,0.0,0.12914141414141417,0.1,0.1625,0.0,0.019047619047619046,0.3,0.05,0.02407407407407407,0.0818939393939394,0.0,-0.006515151515151514
2020-08-26,0.06666666666666667,0.3666666666666667,-0.33125,0.25,0.054329004329004324,0.0,0.25,0.022222222222222216,0.0,0.0,0.1,0.1625,0.0,0.06666666666666667,-0.0375,0.24,-0.06590909090909092,0.10555555555555558,0.30357142857142855,-0.075
2020-08-27,0.176984126984127,0.22626262626262628,-0.08194444444444444,0.25,0.054329004329004324,0.0,0.25,0.35,0.0,0.0,-0.13333333333333333,0.1625,0.0,0.0475,0.13636363636363635,0.24,0.20000000000000004,0.10606060606060606,0.30357142857142855,0.06818181818181818
2020-08-28,0.0,0.05833333333333334,-0.08194444444444444,0.111734693877551,0.054329004329004324,0.0,0.25,-0.2,0.060496632996633,0.0,0.45,0.1333333333333333,0.25,0.08055555555555556,0.0,0.24,0.0,0.10606060606060606,0.30357142857142855,-0.03888888888888889
2020-08-29,0.0,0.05833333333333334,-0.08194444444444444,0.0,0.054329004329004324,0.0,0.25,-0.2,0.060496632996633,0.0,0.45,0.1333333333333333,0.25,0.08055555555555556,0.0,0.24,0.0,0.10606060606060606,0.30357142857142855,-0.03888888888888889
2020-08-30,0.0,0.05833333333333334,-0.1,0.0,0.054329004329004324,-0.013888888888888888,0.25,-0.2,0.060496632996633,0.0,0.45,0.1333333333333333,0.25,0.2,0.0,0.24,0.25,0.10606060606060606,0.30357142857142855,-0.03888888888888889
2020-08-31,0.19285714285714287,0.05833333333333334,-0.06666666666666667,0.0,0.25,0.3,0.25,0.04588744588744588,0.14204545454545453,0.03977272727272727,0.45,0.29732142857142857,0.2583333333333333,0.0,0.0,0.26136363636363635,0.3208333333333333,-0.020833333333333332,0.30357142857142855,-0.03888888888888889
2020-09-01,0.19285714285714287,0.37247474747474746,0.055625,0.0,0.25,0.0,0.25,0.04588744588744588,0.0,0.03977272727272727,0.45,0.05142045454545455,0.04261363636363636,0.0,0.0,0.1,0.3208333333333333,-0.020833333333333332,0.30357142857142855,-0.03888888888888889
2020-09-02,0.14659090909090908,0.0,-0.175,0.0,0.0,0.14662247474747472,0.25,0.0,0.5,0.0,0.45,0.0,0.3500649350649351,0.0,0.0,0.10833333333333334,0.0,-0.0625,0.30357142857142855,0.07777777777777777
2020-09-03,0.1,0.5,0.06450216450216449,0.0,0.08277777777777778,0.09797979797979799,0.25,0.0,0.5,0.15,0.45,-0.040909090909090916,0.6875,0.0,0.0,0.10833333333333334,0.0,0.006249999999999999,0.30357142857142855,0.07777777777777777
2020-09-04,0.1,0.5,0.06450216450216449,0.0,-0.2,0.0,0.25,0.0,0.0,0.15,0.45,0.4666666666666666,0.4666666666666667,0.0,0.0,-0.2,0.0,0.1875,0.30357142857142855,-0.019866071428571414
2020-09-05,0.1,0.5,0.06450216450216449,0.0,-0.2,0.0,0.25,0.0,0.0,0.15,0.45,0.4666666666666666,0.4666666666666667,0.0,0.0,0.028787878787878782,0.0,0.0,0.30357142857142855,-0.024999999999999998
2020-09-06,0.1,0.5,0.06450216450216449,0.0,-0.2,0.0,0.25,0.0,0.0,0.15,0.45,0.2,0.4666666666666667,0.0,0.0,0.028787878787878782,0.0,0.0,0.30357142857142855,-0.024999999999999998
2020-09-07,0.0,0.5,0.06450216450216449,0.0,-0.2,-0.2,0.25,0.0,0.0,0.06818181818181818,0.45,0.04363636363636364,0.4666666666666667,0.0,0.0,0.028787878787878782,0.035416666666666666,0.06818181818181818,0.30357142857142855,0.07454545454545454
2020-09-08,0.0,0.5,0.06450216450216449,0.0,-0.2,0.0,0.25,0.0,0.05083333333333334,0.06818181818181818,0.45,0.05,0.4666666666666667,0.0,-0.10625000000000001,0.028787878787878782,0.5,0.12777777777777777,0.4,0.07454545454545454
2020-09-09,0.0,0.5,0.21931818181818183,0.0,-0.2,0.0,0.25,-0.013194444444444446,0.05083333333333334,0.06818181818181818,0.45,-0.1,0.4666666666666667,0.0,0.29107142857142854,0.0,0.5,0.12777777777777777,0.4,-0.25
2020-09-10,0.0,0.5,0.19999999999999998,0.0,-0.2,-0.04983766233766235,0.25,0.10833333333333334,0.05083333333333334,0.06666666666666667,0.006060606060606058,0.4583333333333333,0.10606060606060606,0.0,0.25,0.0,0.0,0.20833333333333331,0.4,0.08958333333333333
2020-09-11,0.13333333333333333,0.5,0.19999999999999998,0.0,-0.2,0.17532467532467533,0.25,0.03409090909090909,0.0,0.0,0.006060606060606058,0.033333333333333326,0.10606060606060606,0.19583333333333333,0.25,0.10039682539682539,0.08333333333333333,-0.07142857142857142,0.4,0.5
2020-09-12,0.13333333333333333,0.5,0.19999999999999998,0.0,0.0,0.17532467532467533,0.25,0.03409090909090909,0.0,0.0,0.006060606060606058,0.25,0.10606060606060606,0.19583333333333333,0.25,0.10039682539682539,0.2,0.2916666666666667,0.4,0.5
2020-09-13,0.13333333333333333,0.5,0.25,0.0,0.0,0.0,0.25,0.03409090909090909,0.0,0.0,0.006060606060606058,0.25,-0.023809523809523808,0.19583333333333333,0.10277777777777779,0.10039682539682539,0.2,0.2916666666666667,0.8,-0.1
2020-09-14,0.13333333333333333,0.1,0.25,0.0,0.0,0.0,0.25,0.03409090909090909,0.22777777777777777,0.054166666666666675,0.0,0.34545454545454546,-0.023809523809523808,-0.010101010101010102,0.7,0.10039682539682539,0.2,0.2916666666666667,0.8,-0.08749999999999998
2020-09-15,0.23411976911976912,0.15000000000000002,0.15865800865800866,0.25,0.024999999999999994,0.0,0.25,0.21428571428571427,0.0,0.10246212121212121,0.1665719696969697,-0.04545454545454546,-0.023809523809523808,0.12954545454545455,-0.03333333333333333,0.15000000000000002,0.225,0.2916666666666667,0.8,0.0
2020-09-16,0.3496212121212121,0.0,0.35,0.25,-0.075,0.0,0.25,0.0,0.0,0.7000000000000001,0.1665719696969697,-0.04545454545454546,0.09668109668109669,0.12954545454545455,-0.03333333333333333,0.0,-0.21428571428571427,0.8,0.125,0.1722222222222222
2020-09-17,0.2672619047619048,0.11454545454545455,0.35,0.25,-0.075,0.0,0.25,-0.041666666666666664,0.0,-0.33055555555555555,0.1665719696969697,0.13390151515151513,0.04545454545454545,0.0,-0.04318181818181818,0.06111111111111113,0.3595238095238095,0.0,0.125,0.008333333333333331
2020-09-18,0.0,0.0,0.35,0.25,0.016298701298701295,0.0,0.25,-0.041666666666666664,0.0,-0.33055555555555555,0.1665719696969697,0.02000000000000001,0.04545454545454545,0.0,0.050833333333333335,0.06111111111111113,0.009375000000000005,0.0,0.125,0.008333333333333331
2020-09-19,0.13636363636363635,0.0,0.17863636363636362,0.0,0.04583333333333332,0.0,0.25,-0.041666666666666664,0.0,-0.33055555555555555,0.1665719696969697,0.02000000000000001,0.04545454545454545,0.0,0.050833333333333335,0.06111111111111113,0.009375000000000005,0.0,0.125,0.0
2020-09-20,0.13636363636363635,0.0,0.17863636363636362,0.11818181818181818,0.04583333333333332,0.0,0.25,-0.17500000000000002,0.0,-0.33055555555555555,0.1665719696969697,0.02000000000000001,0.04545454545454545,0.03333333333333333,0.3166666666666667,0.06111111111111113,0.009375000000000005,0.0,0.125,0.0
2020-09-21,0.008333333333333338,0.0,0.0,0.0,0.04583333333333332,0.0,0.25,-0.17500000000000002,0.0,0.10520833333333332,-0.015000000000000013,0.0,0.0,0.125,0.3166666666666667,0.0,0.009375000000000005,0.11666666666666668,0.125,0.0
2020-09-22,0.10909090909090909,0.13636363636363635,0.0,0.08750000000000001,0.0,0.2833333333333333,0.25,-0.05,0.2,-0.125,0.1345959595959596,-0.003703703703703718,0.0,0.125,0.0,0.07291666666666667,0.03363636363636363,-0.05416666666666667,0.125,0.0
2020-09-23,0.0,0.36117424242424245,0.05,-0.125,-0.13014520202020202,0.06818181818181818,0.25,0.16499999999999998,0.0,0.125,0.0,0.00833333333333334,0.0,0.2681818181818182,0.0,0.2586940836940837,0.0,0.0911111111111111,0.205,0.0
2020-09-24,0.14829545454545456,0.23503787878787877,0.25833333333333336,-0.025000000000000005,-0.13014520202020202,0.16666666666666669,0.25,0.16499999999999998,0.0,0.125,-0.05,0.00833333333333334,0.0,-4.625929269271485e-18,1.0,0.1,0.5,0.06818181818181818,0.19318181818181818,0.0
2020-09-25,0.14829545454545456,0.13333333333333333,0.25833333333333336,0.23272727272727273,0.35,0.16666666666666669,0.25,-0.03181818181818183,-0.05000000000000001,0.125,-0.05,0.18409090909090908,0.25555555555555554,-4.625929269271485e-18,1.0,0.3,0.0,-0.013888888888888888,0.19318181818181818,-0.00843253968253968
2020-09-26,0.14829545454545456,0.13333333333333333,0.25833333333333336,0.23272727272727273,0.35,0.16666666666666669,0.25,-0.03181818181818183,-0.05000000000000001,0.25,-0.05,0.18409090909090908,0.0,0.25,-0.25,0.3,0.08877840909090909,0.0,0.19318181818181818,-0.00843253968253968
2020-09-27,0.14829545454545456,0.13333333333333333,0.0,0.0,0.35,0.16666666666666669,0.25,-0.03181818181818183,-0.05000000000000001,0.25,-0.05,-0.20833333333333334,0.0,0.25,-0.25,0.3,0.08877840909090909,0.0,0.19318181818181818,-0.0625
2020-09-28,0.2155050505050505,-0.004166666666666661,-0.041666666666666664,-0.1,0.125,0.16666666666666669,0.25,0.5,0.25,0.0,0.04545454545454545,-0.20833333333333334,0.0,0.1570496632996633,-0.25,0.0,0.18750000000000003,0.018749999999999996,0.19318181818181818,-0.0625
2020-09-29,0.2155050505050505,-0.05555555555555555,-0.5,0.01930272108843537,0.05833333333333335,0.03281250000000002,0.25,-0.16666666666666666,-0.08781746031746032,-0.1,-0.015404040404040392,-0.20833333333333334,0.26647727272727273,0.1,0.0,0.0,0.18750000000000003,0.4681818181818182,0.0,-0.0625
2020-09-30,0.2155050505050505,0.23409090909090907,-0.5,-0.10833333333333334,0.0,0.03281250000000002,0.25,0.17592592592592593,0.0,0.05606060606060606,-0.015404040404040392,-0.20833333333333334,0.26647727272727273,0.0,0.21666666666666665,0.0,0.0,0.4681818181818182,0.0,-0.0625
2020-10-01,0.2155050505050505,0.0111111111111111,-0.04166666666666667,0.1875,0.0,0.18939393939393936,0.25,0.04363636363636363,0.0,0.0,0.13636363636363635,-0.20833333333333334,-0.04999999999999999,0.07623456790123456,0.0,0.2916666666666667,0.0,0.21363636363636362,0.0,-0.0625
2020-10-02,0.0,0.0,-0.04166666666666667,0.1875,0.4033333333333333,0.2,0.25,0.04363636363636363,0.0,0.5,0.13636363636363635,-0.20833333333333334,-0.04999999999999999,-0.0625,0.0,0.13636363636363635,0.13819444444444445,0.0,0.0,-0.0625
2020-10-03,0.0,0.0,-0.04166666666666667,0.1875,0.4033333333333333,0.2,0.25,0.04363636363636363,0.0,0.0,0.13636363636363635,-0.20833333333333334,-0.04999999999999999,-0.0625,0.0,0.13636363636363635,0.13819444444444445,0.0,0.0,-0.0625
2020-10-04,0.3333333333333333,0.0,-0.04166666666666667,0.1875,0.2857142857142857,0.2,0.25,0.04363636363636363,0.0,0.0,0.13636363636363635,-0.20833333333333334,-0.04999999999999999,-0.0625,0.0,0.13636363636363635,0.04166666666666667,0.0,0.0,-0.0625
2020-10-05,0.3333333333333333,0.4930555555555556,-0.04166666666666667,0.2,0.0825,0.2,0.25,0.1337121212121212,0.0,-0.05,0.13636363636363635,-0.20833333333333334,0.13705988455988458,0.5,-0.125,0.0,0.10606060606060606,0.0,0.0,-0.0625
2020-10-06,0.14587301587301585,0.4930555555555556,0.4000000000000001,0.2,0.4,0.017305194805194803,0.25,0.1337121212121212,0.0,-0.05,0.0,0.40909090909090906,0.4,0.25555555555555554,0.025,0.5,-0.06060606060606061,0.215625,-0.25,-0.0625
2020-10-07,0.14587301587301585,0.0,0.4000000000000001,0.1111111111111111,0.0,0.017305194805194803,0.25,0.6499999999999999,0.0,0.033333333333333326,0.2556818181818182,-0.01060606060606061,0.4,0.25555555555555554,0.025,0.0,0.20000000000000004,0.13636363636363635,-0.25,0.5
2020-10-08,0.03333333333333333,0.15625,0.10000000000000002,0.1111111111111111,0.0,0.0,0.25,-0.125,0.0,0.0,0.16666666666666666,0.11212121212121212,0.1965909090909091,0.06818181818181818,0.2,0.25,0.375,0.13636363636363635,-0.25,0.1
2020-10-09,0.26,0.15625,0.24242424242424243,0.1111111111111111,-0.2,0.0,0.25,0.26,0.0,0.24666666666666665,0.061111111111111116,0.0,0.3535714285714286,0.0,-0.14333333333333334,0.25,0.375,0.13636363636363635,-0.25,0.1
2020-10-10,0.26,0.15625,0.24242424242424243,0.5,0.0,0.0,0.25,0.26,0.0,0.24666666666666665,0.061111111111111116,0.30000000000000004,0.3535714285714286,0.0,-0.14333333333333334,0.25,0.375,0.13636363636363635,-0.25,0.1
2020-10-11,0.26,0.15625,0.24242424242424243,0.5,0.0,0.0,0.25,0.26,0.0,0.24666666666666665,0.5,0.30000000000000004,0.3535714285714286,0.0,-0.14333333333333334,0.25,0.47142857142857136,0.13636363636363635,-0.25,0.1
2020-10-12,0.26,0.0,0.0,0.0885311447811448,0.6666666666666666,0.0,0.25,0.1,0.0,0.08333333333333333,0.15,0.30000000000000004,0.3535714285714286,0.0,-0.14333333333333334,-0.15,0.47142857142857136,0.13636363636363635,-0.25,0.1
2020-10-13,0.21076479076479077,0.0,0.3,0.23625,0.0,0.30714285714285716,0.25,0.07323232323232322,0.0,0.06818181818181818,0.15,-0.033333333333333326,0.3535714285714286,0.0,-0.14333333333333334,0.041666666666666664,0.19,0.25,-0.25,0.1
2020-10-14,0.14722222222222223,0.0,0.15555555555555556,0.23625,0.0,0.2,0.25,0.07323232323232322,0.425,0.6,0.4,0.2,0.3535714285714286,-0.08666666666666667,0.6,0.012499999999999999,0.19893939393939394,-0.012499999999999997,-0.25,0.1
2020-10-15,0.14722222222222223,0.25,0.19999999999999998,0.0,0.10354166666666667,0.0,0.25,0.11600000000000002,0.425,0.25,0.3,0.025,-0.015909090909090914,-0.3833333333333333,0.25,0.012499999999999999,0.19893939393939394,-0.13333333333333333,-0.25,0.1
2020-10-16,0.275,0.1416666666666667,0.19999999999999998,0.0,0.20833333333333337,0.0,0.25,0.11600000000000002,0.01257539682539682,0.25,0.3,0.27878787878787875,-0.015909090909090914,0.061111111111111116,0.2,0.012499999999999999,-0.23055555555555554,-0.13333333333333333,0.0,-0.07727272727272728
2020-10-17,0.275,0.1416666666666667,0.19999999999999998,0.0,0.20833333333333337,0.0,0.25,0.11600000000000002,0.01257539682539682,0.25,0.3,-0.9375,-0.015909090909090914,0.061111111111111116,0.2,0.0,-0.23055555555555554,-0.13333333333333333,0.0,-0.07727272727272728
2020-10-18,0.275,0.1416666666666667,0.19999999999999998,0.0,0.20833333333333337,0.0,0.25,0.11600000000000002,0.0,0.25,0.3,-0.9375,-0.015909090909090914,0.061111111111111116,0.2,0.25,-0.23055555555555554,-0.13333333333333333,0.0,-0.07727272727272728
2020-10-19,0.06818181818181818,0.1416666666666667,0.19999999999999998,0.0,0.20833333333333337,0.03125,0.25,-0.041666666666666664,0.0,0.12986111111111112,0.0,0.15416666666666667,-0.015909090909090914,0.061111111111111116,0.10620089786756454,0.25,0.125,0.13636363636363635,0.0,-0.05
2020-10-20,0.0,0.25606060606060604,0.18144781144781144,0.0,0.20833333333333337,0.0,0.25,0.06666666666666667,0.20833333333333334,0.21818181818181817,0.01388888888888889,0.2015151515151515,0.3376623376623376,0.061111111111111116,-0.040909090909090916,0.24583333333333332,0.125,0.014962121212121211,0.0,0.16236111111111112
2020-10-21,0.1,0.11666666666666665,0.325,0.0,0.0,0.13333333333333333,0.25,-0.075,0.20833333333333334,0.11203703703703705,0.01388888888888889,0.0746212121212121,0.225,-0.025568181818181823,0.03333333333333333,0.0925925925925926,0.16620370370370371,-0.0070707070707070755,0.0,-0.016666666666666663
2020-10-22,0.24570707070707068,0.0909090909090909,0.05113636363636363,0.0,0.35,0.3125,0.25,0.5,0.003703703703703709,0.2328744588744589,0.007215007215007213,0.0,0.225,-0.025568181818181823,0.012500000000000002,0.0925925925925926,0.16620370370370371,0.19166666666666665,0.0,0.07272727272727274
2020-10-23,0.24939393939393942,0.0909090909090909,0.1,0.0,0.35,0.1,0.25,0.5,0.13999999999999999,0.2328744588744589,0.007215007215007213,0.0,0.225,-0.025568181818181823,0.0,0.0925925925925926,0.3375,-0.14583333333333331,0.0,0.0
2020-10-24,0.24939393939393942,0.014444444444444446,0.1,0.10416666666666666,0.35,0.1,0.25,0.5,0.2,0.2328744588744589,0.007215007215007213,0.1590909090909091,0.225,-0.025568181818181823,0.0,0.0925925925925926,0.4166666666666667,-0.14583333333333331,0.0,0.0
2020-10-25,0.0,0.014444444444444446,0.1,0.10416666666666666,0.35,0.0,0.25,0.5,0.2,0.2328744588744589,0.007215007215007213,0.1590909090909091,0.225,-0.025568181818181823,0.0,0.0925925925925926,0.4166666666666667,-0.14583333333333331,0.0,0.0
2020-10-26,0.24583333333333332,0.3488095238095238,0.1,0.125,0.0,0.06666666666666667,0.25,0.5,0.13636363636363635,0.2328744588744589,0.125,0.1590909090909091,0.225,-0.26458333333333334,0.0,0.07499999999999998,0.3111111111111111,0.09166666666666667,0.0,0.0
2020-10-27,0.6,0.10909090909090909,0.1,0.125,0.0,0.5,0.25,0.11048701298701298,-0.07765151515151517,0.2875,0.125,-0.2,-0.15555555555555556,-0.26458333333333334,0.0,0.07499999999999998,0.3111111111111111,0.0,0.0,0.0
2020-10-28,0.21666666666666667,0.25,0.13282828282828282,0.125,0.07500000000000001,0.0,0.25,0.06818181818181818,0.0,0.0,-0.03888888888888889,-0.0644318181818182,-0.15555555555555556,-0.16666666666666666,0.2785714285714286,0.21428571428571427,0.11666666666666665,0.0,0.0,0.1125
2020-10-29,0.05,0.25,0.11623376623376624,-0.0625,-0.035416666666666666,-0.35,0.25,0.06818181818181818,0.0,0.0,0.5,0.17363636363636364,0.09305555555555556,0.127979797979798,0.09106060606060606,0.21428571428571427,0.11666666666666665,0.090625,0.0,0.048958333333333326
2020-10-30,0.1,0.25,0.009523809523809526,0.057407407407407414,0.0,-0.2,0.25,0.06818181818181818,0.0,0.0,0.5,0.0,0.09305555555555556,-0.15000000000000002,0.09106060606060606,0.16111111111111112,0.14,0.090625,0.26666666666666666,0.048958333333333326
2020-10-31,0.1,0.25,0.275,0.057407407407407414,0.0,-0.2,0.25,0.06818181818181818,0.0,0.0,0.5,0.0,0.09305555555555556,-0.15000000000000002,0.09106060606060606,0.16111111111111112,0.14,0.090625,0.26666666666666666,0.048958333333333326
2020-11-01,0.1,0.25,0.275,0.057407407407407414,0.0,-0.03333333333333333,0.25,0.06818181818181818,0.0,0.0,0.5,0.0,0.09305555555555556,-0.15000000000000002,0.09106060606060606,0.16111111111111112,0.14,0.090625,0.37222222222222223,0.048958333333333326
2020-11-02,0.05416666666666667,0.1965909090909091,0.0,0.04999999999999999,0.08638392857142857,-0.03333333333333333,0.25,0.025,0.0,0.33611111111111114,0.5,0.0,0.1340909090909091,0.19166666666666668,0.09106060606060606,0.16111111111111112,0.14,-0.125,0.0,0.0
2020-11-03,0.05416666666666667,0.0,0.0,0.04999999999999999,0.0,-0.03333333333333333,0.25,0.025,-0.03787878787878788,0.33611111111111114,0.5,0.0,0.13636363636363635,0.25,0.09106060606060606,0.16111111111111112,0.14,0.0,0.0,0.0
2020-11-04,0.05416666666666667,0.008333333333333335,0.2,0.04999999999999999,0.0,0.2111111111111111,0.25,-0.15555555555555556,-0.03787878787878788,0.33611111111111114,0.5,0.0,0.13636363636363635,-0.022222222222222216,0.09106060606060606,0.20833333333333331,0.1375,0.0,0.5,0.0
2020-11-05,0.06666666666666667,0.1,0.0,0.04999999999999999,0.3333333333333333,0.0,0.25,0.41500000000000004,0.15,-0.004166666666666666,0.5,-0.11333333333333333,0.13636363636363635,0.0,0.09106060606060606,0.20416666666666664,-0.1875,0.0,0.5,0.0
2020-11-06,0.06666666666666667,0.1,0.0,0.04999999999999999,0.0,0.27499999999999997,0.25,0.41500000000000004,0.3,-0.004166666666666666,0.5,0.125,0.2916666666666667,0.0,0.09106060606060606,0.0,-0.1875,0.0,0.5,0.0
2020-11-07,0.06666666666666667,0.1,0.0,0.04999999999999999,0.0,0.27499999999999997,0.25,0.41500000000000004,0.2,-0.004166666666666666,0.5,0.125,0.2916666666666667,0.0,0.09106060606060606,0.0,-0.1875,0.0,0.5,0.0
2020-11-08,0.06666666666666667,0.1,0.6,0.04999999999999999,0.0,0.27499999999999997,0.25,0.41500000000000004,0.07500000000000001,-0.004166666666666666,0.5,0.1125,0.2916666666666667,0.0,0.09106060606060606,0.25,0.25833333333333336,0.0,0.5,0.0
2020-11-09,0.06666666666666667,0.11413636363636363,0.55,0.04999999999999999,-0.16666666666666666,0.0,0.25,0.0,0.07500000000000001,-0.004166666666666666,0.5,0.1125,0.012987012987012986,0.0,0.2897840909090909,0.24166666666666667,-0.08333333333333333,0.10714285714285714,0.5,0.0
2020-11-10,0.18106060606060606,0.8,0.0,0.08194444444444444,0.22500000000000003,0.07708333333333334,0.25,0.0,0.1,0.04444444444444445,0.25,-0.3106060606060606,0.012987012987012986,0.1981481481481481,0.2033333333333333,0.14484126984126985,0.25,0.18409090909090908,0.5,0.25
2020-11-11,0.25,0.30436507936507934,0.0,0.21428571428571427,0.85,0.1366161616161616,0.25,0.0,0.12045454545454544,0.08928571428571429,-0.02666666666666666,0.19616161616161615,0.125,0.35,0.17500000000000002,0.07142857142857142,0.25,0.18409090909090908,0.5,-0.05625
2020-11-12,0.3142857142857142,0.25833333333333336,0.03333333333333333,0.15138888888888888,0.85,0.1366161616161616,0.25,0.06704545454545455,0.12045454545454544,0.075,-0.02666666666666666,0.1877651515151515,0.2,0.03333333333333333,0.17500000000000002,-0.01060606060606061,-0.07142857142857142,0.0975,0.5,0.33611111111111114
2020-11-13,0.3142857142857142,0.25833333333333336,0.03333333333333333,0.012499999999999999,0.39772727272727276,0.1366161616161616,0.25,0.06704545454545455,0.1826388888888889,0.0,0.037373737373737365,0.30952380952380953,0.2,0.0,0.17500000000000002,-0.2318181818181818,-0.26944444444444443,0.2583333333333333,0.5,0.0
2020-11-14,0.3142857142857142,0.3590909090909091,0.03333333333333333,0.012499999999999999,0.08333333333333333,0.1366161616161616,0.25,0.06704545454545455,0.1826388888888889,0.0,0.037373737373737365,0.30952380952380953,0.2,0.0,0.17500000000000002,-0.2318181818181818,-0.26944444444444443,0.2583333333333333,0.5,-0.04999999999999999
2020-11-15,0.3181818181818182,0.3590909090909091,-0.1,0.012499999999999999,0.08333333333333333,0.1366161616161616,0.25,0.06704545454545455,0.1826388888888889,0.35714285714285715,0.037373737373737365,0.1787878787878788,0.2,0.0,0.17500000000000002,-0.2318181818181818,0.1,0.2571428571428571,0.5,-0.04999999999999999
2020-11-16,0.0,0.05909090909090909,0.0,0.012499999999999999,0.08333333333333333,0.09727272727272726,0.25,0.08333333333333333,0.1826388888888889,-0.09375,0.12634469696969697,0.1787878787878788,0.18352272727272728,0.2368371212121212,0.0,0.15883838383838386,-0.014157196969696965,0.375,0.5,0.08518518518518518
2020-11-17,0.19268939393939394,0.16666666666666666,0.03333333333333333,0.0,0.0,0.15506060606060604,0.25,0.1073232323232323,0.1826388888888889,-0.09375,0.19166666666666665,0.1787878787878788,0.03409090909090909,0.05509259259259259,-0.08333333333333333,-0.1,0.7,0.16666666666666666,0.5,0.021875
2020-11-18,0.11608144941478275,0.25,0.022727272727272724,0.0,0.0,-0.05833333333333333,0.25,0.31666666666666665,0.4,-0.09375,0.19166666666666665,-0.2,0.03409090909090909,0.1,0.2652777777777778,-0.1,0.7,0.1,0.25333333333333335,0.325
2020-11-19,-0.18055555555555558,0.0,0.0,0.45,0.0,0.01727272727272727,0.25,-0.029242424242424247,0.40277777777777785,-3.700743415417188e-17,0.042550505050505054,-0.25,0.39694444444444443,-0.15555555555555556,0.0,0.20833333333333334,0.2375,0.07638888888888888,0.25333333333333335,0.13333333333333333
2020-11-20,-0.0638888888888889,0.0,0.173,-0.0625,0.04833333333333334,0.01727272727272727,0.25,-0.6,0.0,0.0,0.0,-0.25,0.39694444444444443,-0.15555555555555556,0.109375,0.04722222222222222,0.0413510101010101,0.0,0.25333333333333335,-0.03333333333333333
2020-11-21,0.23825757575757575,0.0,0.173,-0.0625,0.04833333333333334,0.6,0.25,-0.6,0.0,0.0,0.0,0.3666666666666667,0.39694444444444443,0.15,0.109375,0.04722222222222222,0.0413510101010101,0.0,0.25333333333333335,-0.03333333333333333
2020-11-22,0.23825757575757575,0.0,0.173,-0.0625,0.04833333333333334,0.6,0.25,0.0,0.0,0.0,0.0,0.3666666666666667,0.39694444444444443,0.15,0.109375,0.04722222222222222,0.0,0.0,0.25333333333333335,-0.03333333333333333
2020-11-23,0.23825757575757575,0.1642857142857143,0.173,0.1234006734006734,0.04833333333333334,0.6,0.25,0.0,0.1875,0.0,0.5,0.12092352092352093,0.0,0.16,0.109375,0.0,0.17727272727272728,-0.2375,0.25333333333333335,0.16818181818181818
2020-11-24,0.0,0.04375,0.0,0.1234006734006734,0.175,0.6,0.25,0.02083333333333333,0.04545454545454545,0.0625,0.08333333333333333,0.12092352092352093,0.0,0.3666666666666667,0.1,0.0,0.04545454545454545,0.0,0.25333333333333335,0.05416666666666667
